id,close,high,low,open,vp,vwap,previous,volume,DATE
60f7c017b6c609ad7cd0e28f,19.9,19.95,19.9,19.95,0,19.9,19.8,12200,2021-07-21
60f5322eb6c609ad7cce4990,19.8,20.25,19.05,20.25,0,19.8,20.25,34500,2021-07-19
60f12897b6c609ad7cca84dc,20.25,20.25,20.25,20.25,0,20.25,22.5,26500,2021-07-16
60efd717b6c609ad7cc90581,22.5,22.75,22.5,22.75,0,22.5,24.95,7300,2021-07-15
60ee8597b6c609ad7cc798d9,24.95,26,24,26,0,24.95,26,2600,2021-07-14
60ed3417b6c609ad7cc6318b,26,26,26,26,0,26,26,900,2021-07-13
60ebe297b6c609ad7cc4ab07,26,26,26,26,0,26,26.3,1400,2021-07-12
60e7ee16b6c609ad7cc0cc2f,26.3,26.3,26.3,26.3,0,26.3,29.2,300,2021-07-09
60e69c96b6c609ad7cbf4397,29.2,29.2,29.2,29.2,0,29.2,30.5,1100,2021-07-08
60e54b17b6c609ad7cbdca88,30.5,32,30,32,0,30.5,32.35,400,2021-07-07
60e3f996b6c609ad7cbc1363,32.35,33,32,33,0,32.35,33,700,2021-07-06
60e2a817b6c609ad7cba553d,33,33,32.5,32.5,0,33,35.9,11400,2021-07-05
60deb397b6c609ad7cb6a835,35.9,35.9,35.9,35.9,0,35.9,36,300,2021-07-02
60dd6216b6c609ad7cb5342c,36,36,36,36,0,36,36.3,1200,2021-07-01
60dc1097b6c609ad7cb3b323,36.3,36.3,36.3,36.3,0,36.3,36.3,100,2021-06-30
60dabf16b6c609ad7cb1bf54,36.3,37,35.9,36,0,36.3,36,2500,2021-06-29
60d96d97b6c609ad7cafbe81,36,36,36,36,0,36,40,800,2021-06-28
60d57917b6c609ad7cab6705,40,0,0,0,0,40,40,0,2021-06-25
60d42796b6c609ad7ca9a331,40,0,0,0,0,40,40,0,2021-06-24
60d2d617b6c609ad7ca83ba8,40,40,40,40,0,40,40,500,2021-06-23
60d18496b6c609ad7ca6dd52,40,40,40,40,0,40,38.2,600,2021-06-22
60d03317b6c609ad7ca57a1f,38.2,0,0,0,0,38.2,38.2,0,2021-06-21
60cc3e97b6c609ad7ca1e37b,38.2,38.2,38.2,38.2,0,38.2,39.95,200,2021-06-18
60caed17b6c609ad7ca06728,39.95,0,0,0,0,39.95,39.95,0,2021-06-17
60c99b97b6c609ad7c9eda82,39.95,42.4,38.6,42.4,0,39.95,42.4,300,2021-06-16
60c84a17b6c609ad7c9d6c74,42.4,0,0,0,0,42.4,42.4,0,2021-06-15
60c6f896b6c609ad7c9befdc,42.4,42.4,42.4,42.4,0,42.4,38.6,100,2021-06-14
60c30416b6c609ad7c978848,38.6,38.6,38.6,38.6,0,38.6,38.6,4100,2021-06-11
60c1b297b6c609ad7c962e79,38.6,38.6,38.6,38.6,0,38.6,38.6,700,2021-06-10
60c06116b6c609ad7c9455ab,38.6,38.6,38.2,38.2,0,38.6,38.5,1800,2021-06-09
60bf0f97b6c609ad7c929905,38.5,38.5,38.5,38.5,0,38.5,38.6,800,2021-06-08
60bdbe17b6c609ad7c90e585,38.6,38.6,38.6,38.6,0,38.6,38.6,300,2021-06-07
60b9c997b6c609ad7c8c7af3,38.6,38.6,38.6,38.6,0,38.6,38.6,200,2021-06-04
60b87817b6c609ad7c8aff4a,38.6,38.6,38.6,38.6,0,38.6,42.8,1200,2021-06-03
60b72696b6c609ad7c897e38,42.8,42.8,42.8,42.8,0,42.8,42.8,100,2021-06-02
60b48397b6c609ad7c86bea7,42.8,42.8,42.8,42.8,0,42.8,39,200,2021-05-31
60b08f17b6c609ad7c82b894,39,39,39,39,0,39,39.35,100,2021-05-28
60af3d97b6c609ad7c810d45,39.35,40,36,40,0,39.35,40,600,2021-05-27
60adec18b6c609ad7c7f6f86,40,40,40,40,0,40,40,1300,2021-05-26
60ac9a97b6c609ad7c7d519b,40,40,40,40,0,40,38.1,500,2021-05-25
60ab4917b6c609ad7c7b6819,38.1,40,38,38,0,38.1,39,2600,2021-05-24
60a75497b6c609ad7c77c9f8,39,39,39,39,0,39,38.5,100,2021-05-21
60a60317b6c609ad7c76672f,38.5,0,0,0,0,38.5,38.5,0,2021-05-20
60a4b197b6c609ad7c74e82d,38.5,39,38,38,0,38.5,40,200,2021-05-19
60a36017b6c609ad7c737983,40,40,40,40,0,40,40,1100,2021-05-18
60a20e97b6c609ad7c721c8a,40,40,40,40,0,40,39.2,100,2021-05-17
609cc897b6c609ad7c6d44d5,39.2,39.2,39.2,39.2,0,39.2,39.2,600,2021-05-13
609b7716b6c609ad7c6bbcbc,39.2,0,0,0,0,39.2,39.2,0,2021-05-12
609a2597b6c609ad7c6a1b62,39.2,0,0,0,0,39.2,39.2,0,2021-05-11
6098d416b6c609ad7c68b7b5,39.2,39.55,39,39,0,39.2,36,1200,2021-05-10
6094df97b6c609ad7c65312c,36,0,0,0,0,36,36,0,2021-05-07
6093870eb6c609ad7c63a75f,36,36,36,36,0,36,36,200,2021-05-06
6092358fb6c609ad7c622a1d,36,0,0,0,0,36,36,0,2021-05-05
6090e40fb6c609ad7c60b53b,36,36,36,36,0,36,36,2800,2021-05-04
608f928eb6c609ad7c5f36ee,36,36,36,36,0,36,36,1400,2021-05-03
608b9e0eb6c609ad7c5b785a,36,36,36,36,0,36,38.1,1000,2021-04-30
608a4c8eb6c609ad7c59fb67,38.1,0,0,0,0,38.1,38.1,0,2021-04-29
6088fb0fb6c609ad7c586a3b,38.1,0,0,0,0,38.1,38.1,0,2021-04-28
6087a98fb6c609ad7c56d4db,38.1,38.1,38.1,38.1,0,38.1,38.1,1400,2021-04-27
608656e3b6c609ad7c552f3d,38.1,38.1,38.1,38.1,0,38.1,38.1,100,2021-04-26
6082638fb6c609ad7c512644,38.1,0,0,0,0,38.1,38.1,0,2021-04-23
608110e3b6c609ad7c4f8dd8,38,39,38,39,0,38,40.5,2400,2021-04-22
607fc090b6c609ad7c4df19a,40.5,40.5,40.5,40.5,0,40.5,40.4,1000,2021-04-21
607e6f0fb6c609ad7c4c7c72,41,41,38,38,0,41,38,500,2021-04-20
607d1c64b6c609ad7c4affd9,38,0,0,0,0,38,38,0,2021-04-19
6079290fb6c609ad7c476b48,38,38,38,38,0,38,38,100,2021-04-16
6077d78fb6c609ad7c45cd7f,38,0,0,0,0,38,38,0,2021-04-15
6076860fb6c609ad7c443a07,38,38,38,38,0,38,39,1400,2021-04-14
6075348eb6c609ad7c42959d,39,39,39,39,0,39,42.2,600,2021-04-13
6073e30fb6c609ad7c40caa2,43,43,40,40,0,43,40,1800,2021-04-12
606fee8fb6c609ad7c3cbe71,40,0,0,0,0,40,40,0,2021-04-09
606e9d0fb6c609ad7c3afac8,40,0,0,0,0,40,40,0,2021-04-08
606d4b8eb6c609ad7c394012,40,40,40,40,0,40,41.9,100,2021-04-07
606bfa0eb6c609ad7c379b89,41.9,0,0,0,0,41.9,41.9,0,2021-04-06
6065628eb6c609ad7c3128bc,41.9,0,0,0,0,41.9,41.9,0,2021-04-01
6064110fb6c609ad7c2f962e,43,43,39,41,0,43,39.35,2000,2021-03-31
6062be63b6c609ad7c2e1884,39.35,0,0,0,0,39.35,39.35,0,2021-03-30
60616e0eb6c609ad7c2cc5fc,39.4,39.4,39.35,39.35,0,39.4,39.3,2500,2021-03-29
605d7863b6c609ad7c290772,39.3,39.3,39.3,39.3,0,39.3,40.5,100,2021-03-26
605c26e4b6c609ad7c277ab2,40.5,0,0,0,0,40.5,40.5,0,2021-03-25
605add97b6c609ad7c25fdb0,40.5,0,0,0,0,40.5,40.5,0,2021-03-24
60598c17b6c609ad7c246cf5,40.5,40.5,40.5,40.5,0,40.5,39,1000,2021-03-23
60583a97b6c609ad7c22ed2a,39,39,39,39,0,39,39,100,2021-03-22
60544616b6c609ad7c1eede6,39,39,39,39,0,39,41,100,2021-03-19
6052f497b6c609ad7c1d9458,41,41,41,41,0,41,39.5,100,2021-03-18
6051a316b6c609ad7c1c31e6,39.5,0,0,0,0,39.5,39.5,0,2021-03-17
60505196b6c609ad7c1acfcf,39.5,41,39,40.65,0,39.5,39.7,5400,2021-03-16
604f0017b6c609ad7c18df79,39.7,0,0,0,0,39.7,39.7,0,2021-03-15
604b0b96b6c609ad7c13717b,39.7,0,0,0,0,39.7,39.7,0,2021-03-12
6049ba16b6c609ad7c11059e,39.7,0,0,0,0,39.7,39.7,0,2021-03-11
60486897b6c609ad7c0f53de,39.7,40,39.5,39.5,0,39.7,39,17800,2021-03-10
60471716b6c609ad7c0d998d,39,39,39,39,0,39,39.3,4300,2021-03-09
6041d117b6c609ad7c07cc60,39.4,39.5,39,39.5,0,39.4,39.5,6000,2021-03-05
60407f96b6c609ad7c06437e,39.5,39.5,39.5,39.5,0,39.5,39.5,500,2021-03-04
603f2e16b6c609ad7c048a0b,39.5,39.5,39.5,39.5,0,39.5,39.5,100,2021-03-03
603ddc96b6c609ad7c02e429,39.5,39.5,39.5,39.5,0,39.5,39.5,300,2021-03-02
603c8b17b6c609ad7c01751b,39.5,39.5,39.5,39.5,0,39.5,39.5,100,2021-03-01
60389697b6c609ad7cfd6497,39.5,39.5,39.5,39.5,0,39.5,39.5,500,2021-02-26
60374516b6c609ad7cfbf387,39.5,39.5,39.5,39.5,0,39.5,39,400,2021-02-25
6035f397b6c609ad7cf9fbe4,39,39,39,39,0,39,39.45,2000,2021-02-24
6034a216b6c609ad7cf8684e,39.45,39.5,39,39.5,0,39.45,40,12900,2021-02-23
60335096b6c609ad7cf6b5e9,40,0,0,0,0,40,40,0,2021-02-22
602f5c17b6c609ad7cf2c5d8,40,0,0,0,0,40,40,0,2021-02-19
602e0a97b6c609ad7cf161c3,40,40,40,40,0,40,39,2000,2021-02-18
602cb917b6c609ad7cef989e,39,39,39,39,0,39,40,4200,2021-02-17
602b6797b6c609ad7cedf009,40,40,40,40,0,40,40,1200,2021-02-16
602a1616b6c609ad7cec66c7,40,40,40,40,0,40,40,1000,2021-02-15
60262196b6c609ad7ce7edaf,40,40,39,40,0,40,40,6100,2021-02-12
6024d016b6c609ad7ce6606e,40,0,0,0,0,40,40,0,2021-02-11
60237e96b6c609ad7ce4553a,40,0,0,0,0,40,40,0,2021-02-10
60222d16b6c609ad7ce25bb3,40,0,0,0,0,40,40,0,2021-02-09
6020db97b6c609ad7ce0c2ac,40,0,0,0,0,40,40,0,2021-02-08
601ce717b6c609ad7cdcce6a,40,0,0,0,0,40,40,0,2021-02-05
601b9596b6c609ad7cdb1d54,40,0,0,0,0,40,40,0,2021-02-04
601a3d0fb6c609ad7cd9b52e,40,40,40,40,0,40,38.45,1300,2021-02-03
6018f16fb6c609ad7cd7ea79,38,40,38,40,0,38,40,1400,2021-02-02
60179a0fb6c609ad7cd63f8c,40,40,40,40,0,40,40,1000,2021-02-01
6013a464b6c609ad7cd1af59,40,40,40,40,0,40,40,100,2021-01-29
6012540fb6c609ad7cd024bb,40,0,0,0,0,40,40,0,2021-01-28
6011028fb6c609ad7ccf0122,40,0,0,0,0,40,40,0,2021-01-27
600fba6eb6c609ad7cce2895,40,40,40,40,0,40,40,2300,2021-01-26
600e5e9fb6c609ad7ccd3791,40,40,40,40,0,40,38,3300,2021-01-25
600a8027b6c609ad7ccb2b29,38,0,0,0,0,38,38,0,2021-01-22
6009198eb6c609ad7cc9d839,38,38,38,38,0,38,39.35,300,2021-01-21
6007c80fb6c609ad7cc8e7e0,39,40,39,40,0,39,40,700,2021-01-20
600675a0b6c609ad7cc808cc,40,40,40,40,0,40,39.5,100,2021-01-19
6005241fb6c609ad7cc74a52,39.5,39.5,39.5,39.5,0,39.5,39,200,2021-01-18
6001308eb6c609ad7cc5251c,39,39,39,39,0,39,39,300,2021-01-15
5fffdf0eb6c609ad7cc4415e,39,39,39,39,0,39,40,200,2021-01-14
5ffe8c9fb6c609ad7cc36989,40,0,0,0,0,40,40,0,2021-01-13
5ffd3b1fb6c609ad7cc292f0,40,0,0,0,0,40,40,0,2021-01-12
5ffbe99fb6c609ad7cc1d0f5,40,40,40,40,0,40,39.7,1600,2021-01-11
5ff809fbb6c609ad7cc00725,40,40,38,38,0,40,38,700,2021-01-08
5ff5521fb6c609ad7cbe9373,38,0,0,0,0,38,38,0,2021-01-06
5ff4009fb6c609ad7cbd9c4d,38,0,0,0,0,38,38,0,2021-01-05
5ff2c076b6c609ad7cbcb8cf,38,0,0,0,0,38,38,0,2021-01-04
5fed6a0fb6c609ad7cba33ae,38,38,38,38,0,38,37,800,2020-12-31
5fec17a0b6c609ad7cb95ac3,37,0,0,0,0,37,37,0,2020-12-30
5feac70fb6c609ad7cb8a1c4,37,0,0,0,0,37,37,0,2020-12-29
5fe9749fb6c609ad7cb7e51d,37,0,0,0,0,37,37,0,2020-12-28
5fe42f8fb6c609ad7cb53887,37,0,0,0,0,37,37,0,2020-12-24
5fe2dd1fb6c609ad7cb46bbc,37,0,0,0,0,37,37,0,2020-12-23
5fe1ac7db6c609ad7cb384d7,37,0,0,0,0,37,37,0,2020-12-22
5fe03b0eb6c609ad7cb2aa34,37,0,0,0,0,37,37,0,2020-12-21
5fdc459fb6c609ad7cb0d73f,37,0,0,0,0,37,37,0,2020-12-18
5fdaf41fb6c609ad7cb0249f,37,0,0,0,0,37,37,0,2020-12-17
5fd9a29fb6c609ad7caf38c7,37,0,0,0,0,37,37,0,2020-12-16
5fd8511fb6c609ad7cae7164,37,37,37,37,0,37,37,400,2020-12-15
5fd6ff9fb6c609ad7cad8724,37,37,37,37,0,37,36.4,1000,2020-12-14
5fd30b1fb6c609ad7cabd44e,36,37,36,37,0,36,36.65,1700,2020-12-11
5fd1b99fb6c609ad7cab0247,36.7,36.7,36.6,36.6,0,36.7,36.7,600,2020-12-10
5fd0681fb6c609ad7caa28aa,36.7,36.7,36.7,36.7,0,36.7,36.95,300,2020-12-09
5fcf169fb6c609ad7ca94d81,36.95,0,0,0,0,36.95,36.95,0,2020-12-08
5fcdc60eb6c609ad7ca861ff,36.95,0,0,0,0,36.95,36.95,0,2020-12-07
5fc9d09fb6c609ad7ca66225,36.9,37,36.9,37,0,36.9,37.9,2200,2020-12-04
5fc87f1fb6c609ad7ca55401,37.9,37.9,37.9,37.9,0,37.9,38.3,100,2020-12-03
5fc72d9fb6c609ad7ca4641f,38.3,0,0,0,0,38.3,38.3,0,2020-12-02
5fc5dc1fb6c609ad7ca39935,38,39,38,39,0,38,40,7100,2020-12-01
5fc48a9fb6c609ad7ca2b7f3,40,0,0,0,0,40,40,0,2020-11-30
5fc0961fb6c609ad7ca09683,40,0,0,0,0,40,40,0,2020-11-27
5fbf449fb6c609ad7c9faee3,40,0,0,0,0,40,40,0,2020-11-26
5fbdf31fb6c609ad7c9ed269,40,40,40,40,0,40,40,500,2020-11-25
5fbca19fb6c609ad7c9deda3,40,40,40,40,0,40,39,200,2020-11-24
5fbb501fb6c609ad7c9cf915,39,0,0,0,0,39,39,0,2020-11-23
5fb75b9fb6c609ad7c9b182b,39,0,0,0,0,39,39,0,2020-11-20
5fb60a1fb6c609ad7c9a2ae1,39,0,0,0,0,39,39,0,2020-11-19
5fb4b89fb6c609ad7c9934b2,39,0,0,0,0,39,39,0,2020-11-18
5fb3671eb6c609ad7c980942,39,39,39,39,0,39,41,2000,2020-11-17
5fb2159fb19b0b519a4c9426,41,0,0,0,0,41,41,0,2020-11-16
5fae220eb19b0b519a4a9be6,41,41,41,41,0,41,38,200,2020-11-13
5faccf9eb19b0b519a4991dc,38,0,0,0,0,38,38,0,2020-11-12
5fab7e1fb19b0b519a48c0e9,38,38,38,38,0,38,38,2100,2020-11-11
5faa2c9fb19b0b519a4800ef,38,0,0,0,0,38,38,0,2020-11-10
5fa8dc0eb19b0b519a474018,38,0,0,0,0,38,38,0,2020-11-09
5fa4e69fb19b0b519a458742,38,0,0,0,0,38,38,0,2020-11-06
5fa3951fb19b0b519a44d120,38,38,38,38,0,38,41.5,400,2020-11-05
5fa2439fb19b0b519a441312,41.5,0,0,0,0,41.5,41.5,0,2020-11-04
5fa0f220b19b0b519a43440f,41.5,0,0,0,0,41.5,41.5,0,2020-11-03
5f9fa09fb19b0b519a42809a,41.5,0,0,0,0,41.5,41.5,0,2020-11-02
5f9bac1fb19b0b519a40e811,41.5,41.5,41.5,41.5,0,41.5,41,100,2020-10-30
5f9a5b8eb19b0b519a401423,41,41,41,41,0,41,41.5,600,2020-10-29
5f99091fb19b0b519a3f5a50,41.5,0,0,0,0,41.5,41.5,0,2020-10-28
5f97b88fb19b0b519a3eaca6,41.5,41.5,41.5,41.5,0,41.5,41.5,100,2020-10-27
5f966bbfb19b0b519a3df064,41.5,41.5,41.5,41.5,0,41.5,41.45,300,2020-10-26
5f9273bcb19b0b519a3bec1a,41.5,41.5,40,40,0,41.5,42,11100,2020-10-23
5f91210fb19b0b519a3b1b1e,42,42,42,42,0,42,42,1200,2020-10-22
5f8fcf8fb19b0b519a3a60df,42,42,42,42,0,42,42.5,100,2020-10-21
5f8d2b9fb19b0b519a38ed1f,42.5,42.5,42.5,42.5,0,42.5,42.45,1000,2020-10-19
5f89380eb19b0b519a36e857,42.45,0,0,0,0,42.45,42.45,0,2020-10-16
5f87e59fb19b0b519a362583,42,42.5,42,42,0,42,42.5,9500,2020-10-15
5f869420b19b0b519a354a40,42.5,0,0,0,0,42.5,42.5,0,2020-10-14
5f85429fb19b0b519a349ea4,42.5,0,0,0,0,42.5,42.5,0,2020-10-13
5f83f11fb19b0b519a33df28,42.5,45,40,45,0,42.5,42.5,8100,2020-10-12
5f7ffc9fb19b0b519a31f0eb,42.5,42.5,42.5,42.5,0,42.5,42.5,2000,2020-10-09
5f7eab1fb19b0b519a3122b1,42.5,0,0,0,0,42.5,42.5,0,2020-10-08
5f7d59a0b19b0b519a305dba,42.5,0,0,0,0,42.5,42.5,0,2020-10-07
5f7c081fb19b0b519a2f9034,42.5,42.5,42.5,42.5,0,42.5,42.5,1800,2020-10-06
5f7ab78fb19b0b519a2ec9e1,42.5,42.5,42.5,42.5,0,42.5,43,200,2020-10-05
5f76c21fb19b0b519a2d119a,43,43,43,43,0,43,42,100,2020-10-02
5f75709fb19b0b519a2c1019,42,0,0,0,0,42,42,0,2020-10-01
5f741f1fb19b0b519a2b326e,42,0,0,0,0,42,42,0,2020-09-30
5f72cd9fb19b0b519a2a6d4e,42,42,42,42,0,42,46.5,200,2020-09-29
5f717c1fb19b0b519a2991b3,46.5,0,0,0,0,46.5,46.5,0,2020-09-28
5f6d87a0b19b0b519a27a6cf,46.5,46.5,46.5,46.5,0,46.5,42.55,1200,2020-09-25
5f6c361fb19b0b519a26bf99,42.5,44,42.5,44,0,42.5,44.1,2100,2020-09-24
5f6ae49fb19b0b519a25ccce,44.1,44.1,44.1,44.1,0,44.1,49,300,2020-09-23
5f69931fb19b0b519a24ac43,49,0,0,0,0,49,49,0,2020-09-22
5f68419fb19b0b519a23a31f,49,49,49,49,0,49,44.9,2100,2020-09-21
5f644d1fb19b0b519a214256,42,45,42,44,0,42,44.9,94800,2020-09-18
5f62fb9fb19b0b519a1fde6c,44,45,38,38,0,44,42,209100,2020-09-17
5f61aa1fb19b0b519a1ef05d,42,42,39.7,41.85,0,42,41.85,204900,2020-09-16
5f60589fb19b0b519a1de849,39.7,44,39.7,44,0,39.7,44,800,2020-09-15
5f5f071fb19b0b519a1cde16,44,44,44,44,0,44,44,100,2020-09-14
5f5b1a9cb19b0b519a1a8e40,44,44,44,44,0,44,44.1,200,2020-09-11
5f59c596b19b0b519a19140e,44,44.45,44,0,0,44,44.45,0,2020-09-10
5f58779db19b0b519a17e84f,44.45,44.45,44.45,0,0,44.45,43,0,2020-09-09
5f571e20b19b0b519a16ba3a,43,43,43,0,0,43,44.5,0,2020-09-08
5f55d120b19b0b519a1594ba,44.5,0,0,44.5,0,44.5,44.5,0,2020-09-07
5f51e272b19b0b519a12ded0,44.5,0,0,0,0,44.5,44.5,0,2020-09-04
5f5090f1b19b0b519a11d678,44.5,0,0,0,0,44.5,44.5,0,2020-09-03
5f4f3611b19b0b519a10d295,44.5,44.5,44.5,0,0,44.5,44.65,0,2020-09-02
5f4de492b19b0b519a0fc85d,44.65,0,0,0,0,44.65,44.65,0,2020-09-01
5f4c9b4fb19b0b519a0ec730,44.5,44.75,44.5,0,0,44.5,45,0,2020-08-31
5f48a0eab19b0b519a0c8c03,45,0,0,0,0,45,45,0,2020-08-28
5f47541ab19b0b519a0b7f80,45,0,0,0,0,45,45,0,2020-08-27
5f46061db19b0b519a0a7254,45,45,45,0,0,45,46.45,0,2020-08-26
5f44ac6ab19b0b519a096ca9,46.45,0,0,0,0,46.45,46.45,0,2020-08-25
5f4361f5b19b0b519a087415,46.45,0,0,0,0,46.45,46.45,0,2020-08-24
5f3f6795b19b0b519a065c99,46.45,46.45,46.45,0,0,46.45,46.5,0,2020-08-21
5f3e11abb19b0b519a051062,46.5,0,0,0,0,46.5,46.5,0,2020-08-20
5f3cc247b19b0b519a03e5e9,46.5,46.5,46.5,0,0,46.5,46.5,0,2020-08-19
5f3b71eab19b0b519a02cfee,46.5,46.5,46.5,46.5,0,46.5,46.5,0,2020-08-18
5f3a22c2b19b0b519a01d327,46.5,0,0,0,0,46.5,46.5,0,2020-08-17
5f3628adb19b0b519aff9ccb,46.5,0,0,0,0,46.5,46.5,0,2020-08-14
5f34e047b19b0b519afe5070,46.5,46.5,46.5,0,0,46.5,42.5,0,2020-08-13
5f33869db19b0b519afd4753,42.5,0,0,0,0,42.5,42.5,0,2020-08-12
5f324a2bb19b0b519afc7785,42.5,42.5,42.5,0,0,42.5,46.5,0,2020-08-11
5f30ee21b19b0b519afb841b,46.5,0,0,0,0,46.5,46.5,0,2020-08-10
5f2cf3cbb19b0b519af9559f,46.5,0,0,0,0,46.5,46.5,0,2020-08-07
5f2b9feab19b0b519af83ed5,46.5,46.5,46.5,0,0,46.5,47,0,2020-08-06
5f2a51f0b19b0b519af71fb2,47,0,0,0,0,47,47,0,2020-08-05
5f2902c6b19b0b519af5ed05,47,0,0,0,0,47,47,0,2020-08-04
5f27adcbb19b0b519af4f9f1,47,0,0,0,0,47,47,0,2020-08-03
5f2110acb19b0b519af06ce4,47,0,0,0,0,47,47,0,2020-07-29
5f1fbf2bb19b0b519aef64ec,47,0,0,0,0,47,47,0,2020-07-28
5f1e792bb19b0b519aee74bd,47,0,0,0,0,47,47,0,2020-07-27
5f1a8252b19b0b519aec0c1c,47,47,47,0,0,47,46.75,0,2020-07-24
5f19344bb19b0b519aeaf389,47,47,45,0,0,47,46.9,0,2020-07-23
5f17da96b19b0b519ae9f334,0,0,0,0,0,0,0,0,2020-07-22
5f168ca6b19b0b519ae8f9a5,46.9,0,0,0,0,46.9,46.9,0,2020-07-21
5f153c47b19b0b519ae80da0,46.9,0,0,0,0,46.9,46.9,0,2020-07-20
5f1141e9b19b0b519ae5fe4b,46.95,46.95,46.5,0,0,46.95,47.95,0,2020-07-17
5f0fed2eb19b0b519ae4e063,47.95,0,0,0,0,47.95,47.95,0,2020-07-16
5f0e9dc9b19b0b519ae3b5a3,47.95,0,0,0,0,47.95,47.95,0,2020-07-15
5f0d50eeb19b0b519ae2abff,47.95,47.95,47.95,0,0,47.95,48.25,0,2020-07-14
5f0bfd16b19b0b519ae1a5af,48.25,0,0,0,0,48.25,48.25,0,2020-07-13
5f080d51b19b0b519adf7a85,48.25,0,0,0,0,48.25,48.25,0,2020-07-10
5f06be1eb19b0b519ade6644,48.25,0,0,0,0,48.25,48.25,0,2020-07-09
5f0590f6b19b0b519add8477,48.25,0,0,0,0,48.25,48.25,0,2020-07-08
5f041372b19b0b519adc479b,48.25,0,0,0,0,48.25,48.25,0,2020-07-07
5f02c61ab19b0b519adb50c2,48.25,0,0,0,0,48.25,48.25,0,2020-07-06
5efeca91b19b0b519ad93a66,48.25,48.25,48.25,0,0,48.25,48,0,2020-07-03
5efd8280b19b0b519ad8224e,48,48,48,0,0,48,48.95,0,2020-07-02
5efc2c42b19b0b519ad6f87f,48.95,0,0,0,0,48.95,48.95,0,2020-07-01
5efae7a7b19b0b519ad5ea48,48.95,0,0,0,0,48.95,48.95,0,2020-06-30
5ef99ae1b19b0b519ad4b70f,48.95,0,0,0,0,48.95,48.95,0,2020-06-29
5ef59728b19b0b519ad286da,48.95,48.95,48.95,0,0,48.95,48.95,0,2020-06-26
5ef4492bb19b0b519ad16f00,48.95,48.95,48.95,0,0,48.95,48,0,2020-06-25
5ef3129fb19b0b519ad068f3,48,0,0,0,0,48,48,0,2020-06-24
5ef1a3c8b19b0b519acebd52,48,48,48,0,0,48,48.95,0,2020-06-23
5ef05f36b19b0b519acdc4db,48.95,0,0,0,0,48.95,48.95,0,2020-06-22
